"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2013-01-18T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-31 Navajo","N376DG","N376DG LLC","","USA","Landing","Accident",0,true,false,false,"None","PA31",false,true,2,"Piston","","[]","RS",2013
"""2013-01-19T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N143E","Private US Operator","","USA","En route","Accident",3,true,false,false,"Fatal","BE58",false,true,2,"Piston","","[]","LOC-I",2013
"""2013-01-25T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N145JR","Airsea Charters Inc","","USA","Landing","Accident",0,true,false,false,"None","P46T",false,true,1,"Turboprop","","[]","RS",2013
"""2013-01-25T00:00:00.000Z""","USA","Denver","McDonnell Douglas MD-11","N618FE","Other","USA","USA","Landing","Accident",0,true,true,true,"None","DC85",,true,4,"Jet",true,"[""ARC""]","RS",2013
"""2013-01-29T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N193M","Daniel M Mills","","USA","En route","Accident",0,true,false,false,"None","H500",true,false,1,"Turboprop","","[]","",2013
"""2013-01-31T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N333PJ","Mauna Loa Helicopters","","USA","Unknown","Accident",0,false,false,false,"None","R22",true,false,1,"Piston","","[]","",2013
"""2013-02-01T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N3059Q","James Janysek","","USA","Manoeuvring","Accident",0,false,false,false,"Serious","R22",true,false,1,"Piston","","[]","",2013
"""2013-02-06T00:00:00.000Z""","USA","","Beechcraft Corp King Air 90","N555FV","Sauo Aero Services LLC","","USA","Approach","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2013
"""2013-02-06T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N276RC","Crumpton Aviation LLC","","USA","Initial Climb","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2013
"""2013-02-10T00:00:00.000Z""","USA","","Bell Bell 206","N59518","Van Nuys Copters LLC","","USA","Manoeuvring","Accident",3,false,false,false,"Fatal","P39",false,true,1,"Piston","","[]","F-NI",2013
"""2013-02-10T00:00:00.000Z""","USA","","Bell Bell 206","N802KA","Sinton Helicopters","","USA","En route","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","TURB",2013
"""2013-02-11T00:00:00.000Z""","USA","","Bell Bell 206","N360AW","Aerowestern Helicopters LLC","","USA","En route","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","TURB",2013
"""2013-02-13T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N32CA","Croft Aviation LLC","","USA","Standing","Accident",0,true,false,false,"None","P46T",false,true,1,"Turboprop","","[]","RS",2013
"""2013-02-14T00:00:00.000Z""","USA","","Bell OH-58","N337PW","Texas Parks and Wildlife Department","","USA","En route","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","TURB",2013
"""2013-02-16T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-31 Navajo","N15PR","Limbo LLC","","USA","Landing","Accident",0,true,false,true,"None","PA31",false,true,2,"Piston","","[]","RS",2013
"""2013-02-18T00:00:00.000Z""","USA","","Bell Bell 206","N20620","El Aero Services LLC","","USA","Manoeuvring","Accident",1,false,false,false,"Fatal","EBOY",false,true,1,"Piston","","[]","F-NI",2013
"""2013-02-19T00:00:00.000Z""","USA","Pacific Ocean","Boeing 747","N174UA","United States United Air Lines Inc.","USA","USA","En route","Accident","",true,true,true,"Serious","B37M",,true,2,"Jet",true,"[""TURB""]","TURB",2013
"""2013-02-19T00:00:00.000Z""","USA","KCVG Cincinnati","Embraer ERJ-145","N283SK","United States Chautauqua Airlines (Jamestown, Ny)","USA","USA","Standing","Accident",0,true,true,true,"Serious","IPAN",,true,1,"Piston",true,"[""CABIN""]","OTH",2013
"""2013-02-20T00:00:00.000Z""","USA"," Thomson-McDuffie County Airport, GA","Beechcraft Corp Premier I","N777VG","Pavillion Group LLC",,"USA","Approach","Accident",5,true,false,false,"Fatal","B350",false,true,2,"Turboprop","","[]","CFIT",2013
"""2013-02-22T00:00:00.000Z""","USA","","Airbus Helicopters H125 / AS350","N917EM","EagleMed LLC","","USA","En route","Accident",2,true,false,false,"Fatal","AS50",true,false,1,"Turboprop","","[]","",2013
"""2013-02-22T00:00:00.000Z""","USA","","Fairchild (Swearingen) Metro","N120SC","McNeely Charter Service","","USA","Taxi","Accident",0,true,true,false,"None","SW4",false,true,2,"Turboprop","","[]","RS",2013
"""2013-02-24T00:00:00.000Z""","USA","Tunica","EMBRAER ERJ190","N-164HQ"," ","","USA","Unknown","Accident",0,true,true,"","Serious","E190",false,true,2,"Jet","","[""CABIN""]","OTH",2013
"""2013-03-07T00:00:00.000Z""","USA","Atlanta","BOEING 757","N698DL","United States Delta Air Lines, Inc.","USA","USA","Landing","Accident",0,true,true,true,"None","ST75",false,true,1,"Piston","","[""ARC""]","RS",2013
"""2013-03-07T00:00:00.000Z""","USA","Dublin","Boeing 757","D-CAVA","Germany BinAir Aero Service GmbH","DEU","DEU","Landing","Accident",0,true,true,true,"None","ST75",,true,1,"Piston",true,"[""SCF-NP""]","RS",2013
"""2013-03-08T00:00:00.000Z""","USA","Aleknagik","BEECH 1900 C","N116AX","United States ",,"USA","Approach","Accident",2,true,true,"","Fatal","B190",false,true,2,"Turboprop","","[""CFIT""]","CFIT",2013
"""2013-03-10T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N71DH","Robert H Yoe","","USA","Approach","Accident",0,false,false,false,"None","PA46",false,true,1,"Piston","","[]","RS",2013
"""2013-03-12T00:00:00.000Z""","USA","","Bell OH-58","N119FT","Maricopa County Police Department","","USA","Unknown","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","RS",2013
"""2013-03-13T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N665KC","N665KC LLC","","USA","En route","Accident",0,false,false,false,"None","PA46",false,true,1,"Piston","","[]","TURB",2013
"""2013-03-14T00:00:00.000Z""","USA","","Beechcraft Corp Baron (Beech 58)","N800V","Shannon Properties Inc","","USA","Landing","Accident",0,true,false,false,"None","BE58",false,true,2,"Piston","","[]","RS",2013
"""2013-03-14T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N392GP","Leading Eagle Aviation Inc","","USA","En route","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2013
"""2013-03-15T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-31T","N63CA","MAS Inc","","USA","Initial Climb","Accident",3,false,false,false,"Fatal","PA47",false,true,1,"Jet","","[]","UNK",2013
"""2013-03-15T00:00:00.000Z""","USA","","Sikorsky Aircraft Corporation S-76","N574EH","Era Med LLC","","USA","En route","Accident",3,false,false,false,"Fatal","S39",false,true,1,"Piston","","[]","LOC-I",2013
"""2013-03-17T00:00:00.000Z""","USA","1 km S of South Bend Regional, IN (SBN)","Beechcraft Corp Premier I","N26DK","7700 Enterprises of Montana LLC",,"USA","Approach","Accident",2,true,false,false,"Fatal","B350",false,true,2,"Turboprop","","[]","CFIT",2013
"""2013-03-17T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N223G","Guidance Aviation","","USA","Landing","Accident",0,false,false,false,"None","R22",true,false,1,"Piston","","[]","",2013
"""2013-03-19T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N2099S","US Aviation Training Solutions Inc","","USA","Approach","Accident",0,false,false,false,"None","H269",true,false,1,"Piston","","[]","",2013
"""2013-03-19T00:00:00.000Z""","USA","","Bell Bell 407","N408RL","Rotorcraft Leasing Co LLC","","USA","Approach","Accident",0,true,"",false,"None","B407",true,false,1,"Turboprop","","[]","",2013
"""2013-03-23T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N54LQ","Private US Operator","","USA","Take-off","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2013
"""2013-03-24T00:00:00.000Z""","USA","","Airbus Helicopters H125 / AS350","N353DL","Soloy Helicopters LLC","","USA","Standing","Accident",0,true,false,false,"None","AS50",true,false,1,"Turboprop","","[]","",2013
"""2013-03-25T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N90570","Western Helicopters Inc (CA)","","USA","Manoeuvring","Accident",0,false,false,false,"None","H269",true,false,1,"Piston","","[]","",2013
"""2013-03-25T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N520HP","TIA Aviation LLC","","USA","Landing","Accident",0,false,false,false,"None","PA46",false,true,1,"Piston","","[]","RS",2013
"""2013-03-26T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N910WC","SMR Venture LLC","","USA","Manoeuvring","Accident",1,true,false,false,"Fatal","H500",true,false,1,"Turboprop","","[]","",2013
"""2013-03-27T00:00:00.000Z""","USA","","Enstrom Helicopter Corporation Enstrom F-28","N918DK","Vincent Transportation LLC","","USA","Approach","Accident",0,false,false,false,"None","EN28",true,false,1,"Piston","","[]","",2013
"""2013-03-27T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 421","N805DC","Private US Operator","","USA","Landing","Accident",0,true,false,false,"None","C21T",false,true,2,"Turboprop","","[]","RS",2013
"""2013-03-27T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-31 Navajo","N476HS","Air Photographics Inc","","USA","En route","Accident",0,true,false,false,"None","PA31",false,true,2,"Piston","","[]","TURB",2013
"""2013-03-29T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N2065P","JW Helicopter LLC","","USA","Landing","Accident",0,false,false,false,"None","H269",true,false,1,"Piston","","[]","",2013
"""2013-03-30T00:00:00.000Z""","USA","","Airbus Helicopters H125 / AS350","N911AA","Alaskan Department of Public Safety","","USA","En route","Accident",3,true,false,false,"Fatal","AS50",true,false,1,"Turboprop","","[]","",2013
"""2013-04-01T00:00:00.000Z""","USA","KFXE (FXE) : Ft Lauderdale Executive","CESSNA 402 C","VQ-TIN","United Kingdom Caicos Express Airways",,"TCA","Take-off","Accident",0,true,"",false,"None","C402",false,true,2,"Piston","","[""SCF-NP""]","SCF",2013
"""2013-04-02T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N369HW","Ray Dieckman","","USA","Approach","Accident",0,true,false,false,"Serious","H500",true,false,1,"Turboprop","","[]","",2013
"""2013-04-03T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N3101H","Bravo Helicopters LLC","","USA","En route","Accident",2,false,false,false,"Fatal","R44",true,false,1,"Piston","","[]","",2013
"""2013-04-05T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 414","N37480","Private US Operator","","USA","Landing","Accident",0,true,false,false,"None","C414",false,true,2,"Piston","","[]","RS",2013
"""2013-04-05T00:00:00.000Z""","USA","Las Vegas, Nevada","Airbus A321","N560UW","United States Us Airways","USA","USA","Landing","Accident","",true,true,true,"None","A321",,true,2,"Jet",true,"[""ARC""]","RS",2013
"""2013-04-06T00:00:00.000Z""","USA","","Daher-Socata TBM 700 / 850 / 900","N751J","Rocket Boy LLC","","USA","Landing","Accident",0,false,false,false,"None","TB21",false,true,1,"Piston","","[]","RS",2013
"""2013-04-12T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N442FG","Oregon Roses Inc","","USA","Approach","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2013
"""2013-04-12T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N911FT","Paradise Helicopters","","USA","Landing","Accident",0,true,false,false,"None","H500",true,false,1,"Turboprop","","[]","",2013
"""2013-04-13T00:00:00.000Z""","USA","","Beechcraft Corp King Air 90","N227GA","Javid LLC","","USA","Standing","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2013
"""2013-04-13T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N424DP","Double D Choppers / Air Kraft Aviation","","USA","Manoeuvring","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2013
"""2013-04-20T00:00:00.000Z""","USA","","Bell Bell 206","N4237M","Reeder Flying Service Inc","","USA","En route","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","TURB",2013
"""2013-04-21T00:00:00.000Z""","USA","","Beechcraft Corp King Air 90","N990BM","HOBAR Enterprises LLC","","USA","Landing","Accident",0,true,false,false,"None","BE9L",false,true,2,"Turboprop","","[]","RS",2013
"""2013-04-23T00:00:00.000Z""","USA","","Bell Bell 206","N2072M","Papillon Airways","","USA","Unknown","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2013
"""2013-04-23T00:00:00.000Z""","USA","","MD Helicopters Inc MD500 / Hughes 369","N473SD","Citrus County Sheriff's Office","","USA","En route","Accident",0,true,false,false,"None","H500",true,false,1,"Turboprop","","[]","",2013
"""2013-04-23T00:00:00.000Z""","USA","","Enstrom Helicopter Corporation Enstrom F-28","N51767","P &amp; N Flight and Charter","","USA","Landing","Accident",0,false,false,false,"None","EN28",true,false,1,"Piston","","[]","",2013
"""2013-04-25T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 414","N414AN","Private US Operator","","USA","En route","Accident",0,true,false,false,"None","C414",false,true,2,"Piston","","[]","TURB",2013
"""2013-04-25T00:00:00.000Z""","USA","","Bell Bell 407","N937GR","Flathead County Sheriff Office","","USA","Approach","Accident",0,true,false,false,"None","B407",true,false,1,"Turboprop","","[]","",2013
"""2013-04-27T00:00:00.000Z""","USA","","Bell Bell 206","N150SP","Tongue Canyon Aviation LLC","","USA","En route","Accident",1,true,false,false,"Fatal","XV15",false,true,2,"Turboprop","","[]","LOC-I",2013
"""2013-04-28T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-46 Malibu","N2589U","Smoke Shack LLC","","USA","Initial Climb","Accident",0,true,false,false,"None","P46T",false,true,1,"Turboprop","","[]","UNK",2013
"""2013-04-30T00:00:00.000Z""","USA","","Bell Bell 206","N1171","Pathfinder Aviation Inc","","USA","Landing","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","RS",2013
"""2013-05-01T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 421","N216WA","George V Simon MD JD A Proffesional Corp","","USA","Landing","Accident",0,true,false,false,"None","C421",false,true,2,"Piston","","[]","RS",2013
"""2013-05-01T00:00:00.000Z""","USA","Newark Liberty International Airport taxiway R","Embraer ERJ-145","N17560","United States","USA","USA","Taxi","Accident",0,true,true,true,"None","E75L",,true,2,"Jet",true,"[""GCOL""]","RS",2013
"""2013-05-01T00:00:00.000Z""","USA","","Sikorsky (Schweizer) Hughes 269","N322MH","Choice Aviation LLC (MT)","","USA","En route","Accident",0,false,false,false,"None","H269",true,false,1,"Piston","","[]","",2013
"""2013-05-02T00:00:00.000Z""","USA","","Robinson Helicopter Company R44","N442RN","Leading Edge Aviation (Idaho)","","USA","Initial Climb","Accident",0,false,false,false,"None","R44",true,false,1,"Piston","","[]","",2013
"""2013-05-04T00:00:00.000Z""","USA","","Bell OH-58","N911RN","Morris Ag Air &amp; Sons LLC","","USA","Manoeuvring","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","RS",2013
"""2013-05-07T00:00:00.000Z""","USA","","Bell Bell 206","N20Z","Helicopters Inc (Illinois)","","USA","Manoeuvring","Accident",0,true,false,false,"None","XV15",false,true,2,"Turboprop","","[]","RS",2013
"""2013-05-08T00:00:00.000Z""","USA","","Robinson Helicopter Company R22","N5ZK","Mauna Loa Helicopters","","USA","Manoeuvring","Accident",0,false,false,false,"None","R22",true,false,1,"Piston","","[]","",2013
"""2013-05-08T00:00:00.000Z""","USA","","Airbus Helicopters Alouette 2","N318DB","Mile Hi Inc","","USA","Manoeuvring","Accident",0,true,false,false,"None","AS65",true,false,2,"Turboprop","","[]","",2013
"""2013-05-09T00:00:00.000Z""","USA","","Bell OH-58","N927SP","Georgia State Patrol","","USA","En route","Accident",0,false,false,false,"None","P63",false,true,1,"Piston","","[]","TURB",2013
"""2013-05-09T00:00:00.000Z""","USA","Dallas","Airbus A320","N327NW","United States Delta Air Lines, Inc.","USA","USA","Unknown","Accident",0,true,true,true,"Serious","A320",,true,2,"Jet",true,"[""CABIN""]","OTH",2013
"""2013-05-10T00:00:00.000Z""","USA","","Bell Bell 206","N2036F","Bell Training Academy","","USA","Unknown","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2013
"""2013-05-10T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-34 Seneca","N679T","Antoine Katiny","","USA","Landing","Accident",0,true,false,false,"None","PA34",false,true,2,"Piston","","[]","RS",2013
"""2013-05-10T00:00:00.000Z""","USA","","Bell Bell 206","N94PH","Provine Helicopters","","USA","Manoeuvring","Accident",0,false,false,false,"None","EBOY",false,true,1,"Piston","","[]","RS",2013
"""2013-05-11T00:00:00.000Z""","USA","","Embraer EMB-170","N208JQ","United States","USA","USA","Unknown","Accident",0,true,true,true,"Serious","E170",,true,2,"Jet",true,"[""CABIN""]","OTH",2013
"""2013-05-11T00:00:00.000Z""","USA","","Bombardier CRJ-200","N903EV","United States","USA","USA","Unknown","Accident",0,true,true,true,"Unknown","CRJX",,true,2,"Jet",true,"[""ADRM""]","RS",2013
"""2013-05-11T00:00:00.000Z""","USA","","Piper Aircraft Inc PA-44 Seminole","N8390K","424 Aviation Inc","","USA","En route","Accident",0,true,false,false,"None","PA44",false,true,2,"Piston","","[]","TURB",2013
"""2013-05-13T00:00:00.000Z""","USA"," McMinnville Municipal Airport, OR","Bombardier (Learjet) Learjet 35","N22MS","Evergreen Aviation",,"USA","Landing","Accident",0,true,true,false,"None","CRJX",false,true,2,"Jet","","[]","RS",2013
"""2013-05-16T00:00:00.000Z""","USA","","Cessna Aircraft Company Cessna 421","N421W","Tri-Wings LLC","","USA","En route","Accident",1,true,false,false,"Fatal","C21T",false,true,2,"Turboprop","","[]","LOC-I",2013
"""2013-05-18T00:00:00.000Z""","USA","Newark Liberty Airport","Bombardier Dash 8","N934HA","United States Piedmont Airlines, Inc. D/b/a Henson Aviation - Usair  Florida Shuttle - Usair Express (Salisbury, Md)","USA","USA","Approach","Accident","",true,true,true,"None","GL5T",,true,2,"Jet",true,"[""SCF-NP""]","SCF",2013
