"Date,StateOfOccurrence,Location,Model,Registration,Operator,StateOfOperator,StateOfRegistry,FlightPhase,Class,Fatalities,Over2250,Over5700,ScheduledCommercial,InjuryLevel,TypeDesignator,Helicopter,Airplane,Engines,EngineType,Official,OccCats,Risk,Year,SeriousFatalInjury,Destroyed"
"""2019-04-11T00:00:00.000Z"",USA,,Boeing 737-900,N31412,United Airlines,USA,USA,Unknown,Accident,0.0,True,True,True,None,B39M,False,True,2,Jet,True,""[""""CABIN""""]"",CABIN,2019,0,0"
"""2019-04-12T00:00:00.000Z"",USA,,Bell Bell 206,N173MS,Florida Keys Mosquito Control District,,USA,Standing,Accident,0.0,True,False,False,None,XV15,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-04-13T00:00:00.000Z"",USA,""near New Albany, MS"",Rockwell International Sabreliner,N265DS,Classic Aviation Inc (AL),,USA,En route,Accident,3.0,True,True,False,Fatal,SBR1,False,True,2,Jet,,[],LOC-I,2019,1,1"
"""2019-04-14T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N73SS,Preferred Metalfab Inc,,USA,Landing,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-04-15T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N464HP,Orion Aviation LLC (Idaho),,USA,Initial Climb,Accident,0.0,False,False,False,None,PA46,False,True,1,Piston,,[],UNK,2019,0,0"
"""2019-04-15T00:00:00.000Z"",USA,,Bell Bell 206,N395AE,Air Evac Lifeteam,,USA,Initial Climb,Accident,0.0,True,False,False,None,XV15,False,True,2,Turboprop,,[],UNK,2019,0,0"
"""2019-04-16T00:00:00.000Z"",USA,,Bell Bell 206,N61PH,TRE Aviation Corp,,USA,En route,Accident,2.0,False,False,False,Fatal,P39,False,True,1,Piston,,[],LOC-I,2019,1,1"
"""2019-04-16T00:00:00.000Z"",USA,,Bell OH-58,N109PD,Omaha Police Department,,USA,Initial Climb,Accident,0.0,False,False,False,None,P39,False,True,1,Piston,,[],UNK,2019,0,0"
"""2019-04-16T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N599LA,Aerial Crop Care Inc,,USA,Approach,Accident,0.0,False,False,False,Serious,AT5P,False,True,1,Piston,,[],RS,2019,1,0"
"""2019-04-18T00:00:00.000Z"",USA,,Beechcraft Corp Beech Duke (Beech 60),N65MY,KMA Technology Solutions LLC,,USA,Initial Climb,Accident,1.0,True,False,False,Fatal,BE60,False,True,2,Piston,,[],UNK,2019,1,1"
"""2019-04-19T00:00:00.000Z"",USA,,Cessna Aircraft Company Citation Mustang,N133TF,Columbia VW Aviation LLC,,USA,Landing,Accident,0.0,True,True,False,None,C510,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-04-21T00:00:00.000Z"",USA,,Daher-Socata TBM 700 / 850 / 900,N950AX,Air-X Aircraft LLC,,USA,Landing,Accident,0.0,True,False,False,None,TB31,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-04-21T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N73FS,Seneca 73FS LLC,,USA,Landing,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-04-22T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N501CE,Private US Operator,,USA,Approach,Accident,6.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],CFIT,2019,1,1"
"""2019-04-23T00:00:00.000Z"",USA,"" Dry Tortugas National Park, FL"",Cessna Aircraft Company 208,N366TA,Airsquid Aviation Inc,,USA,Take-off,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-04-26T00:00:00.000Z"",USA,,Beechcraft Corp Beech Duchess (Beech 76),N3733D,Dury Aviation Services Inc,,USA,Landing,Accident,0.0,True,False,False,None,BE76,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-04-26T00:00:00.000Z"",USA,,Bell Bell 206,N206JH,Wilbur-Ellis Air LLC,,USA,Manoeuvring,Accident,0.0,False,False,False,None,EBOY,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-04-28T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N76CB,Soaring Soul LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-04-28T00:00:00.000Z"",USA,,Air Tractor Inc AT-602,N602AM,Buffalo Ridge Airspray LLC,,USA,Manoeuvring,Accident,0.0,True,False,False,None,AT3T,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-05-01T00:00:00.000Z"",USA,,Mahindra Aerospace GA8,N524AV,Grant Aviation,,USA,Taxi,Accident,0.0,False,False,True,None,SACE,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-05-03T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 340,N5418M,Dana Lisenbey,,USA,Initial Climb,Accident,0.0,True,False,False,None,C340,False,True,2,Piston,,[],UNK,2019,0,0"
"""2019-05-03T00:00:00.000Z"",USA,,Viking Air DHC-2,N456SF,Samuel T Fejes Jr,,USA,Approach,Accident,0.0,True,False,False,None,BE20,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-05-03T00:00:00.000Z"",USA,"" Jacksonville Naval Air Station, FL (NIP)"",Boeing 737 NG,N732MA,Miami Air International,,USA,Landing,Accident,0.0,True,True,False,None,B37M,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-05-04T00:00:00.000Z"",USA,,Bell Bell 206,N39049,Aspen Helicopters,,USA,Manoeuvring,Accident,0.0,True,False,False,Serious,XV15,False,True,2,Turboprop,,[],RS,2019,1,0"
"""2019-05-05T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N999CR,SPC Leasing LLC,,USA,Initial Climb,Accident,0.0,True,False,False,Serious,PA34,False,True,2,Piston,,[],UNK,2019,1,0"
"""2019-05-05T00:00:00.000Z"",USA,,Beechcraft Corp Beech Duke (Beech 60),N102SN,Roberto Decena,,USA,En route,Accident,2.0,True,False,False,Fatal,B60T,False,True,2,Turboprop,,[],LOC-I,2019,1,1"
"""2019-05-09T00:00:00.000Z"",USA,,Cessna Aircraft Company Citation,N655AT,Air Trek Inc,,USA,En route,Accident,0.0,True,True,False,None,C560,False,True,2,Jet,,[],TURB,2019,0,0"
"""2019-05-09T00:00:00.000Z"",USA,,Cessna Aircraft Company Citation II,N744AT,Air Trek Inc,,USA,En route,Accident,0.0,True,True,False,None,C500,False,True,2,Jet,,[],TURB,2019,0,0"
"""2019-05-10T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N713LA,Tri County Agri Service,,USA,En route,Accident,1.0,True,False,False,Fatal,AT6T,False,True,1,Turboprop,,[],LOC-I,2019,1,1"
"""2019-05-11T00:00:00.000Z"",USA,,Rockwell International Turbo Commander,N51DM,Jersey Ordanance Inc,,USA,Take-off,Accident,0.0,True,False,False,None,AC90,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-05-13T00:00:00.000Z"",USA,""15 km NE of Ketchikan, AK"",Viking Air DHC-3,N959PA,Taquan Air ,,USA,En route,Accident,1.0,True,False,False,Fatal,BE9L,False,True,2,Turboprop,,[],LOC-I,2019,1,1"
"""2019-05-13T00:00:00.000Z"",USA,,Viking Air DHC-2,N952DB,Mountain Air Service LLC,,USA,En route,Accident,5.0,True,False,False,Fatal,BE20,False,True,2,Turboprop,,[],LOC-I,2019,1,1"
"""2019-05-15T00:00:00.000Z"",USA,,Beechcraft Corp Beech Duke (Beech 60),N60RK,Majeste Air LLC,,USA,Approach,Accident,1.0,True,False,False,Fatal,BE60,False,True,2,Piston,,[],CFIT,2019,1,1"
"""2019-05-15T00:00:00.000Z"",USA,,Bell Bell 206,N26BB,ZIP Aviation,,USA,Approach,Accident,0.0,False,False,False,None,EBOY,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-05-15T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N776KC,Meridian AP LLC,,USA,Landing,Accident,0.0,False,False,False,None,PA46,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-05-15T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-44 Seminole,N39693,Airgo Inc,,USA,Landing,Accident,0.0,True,False,False,None,PA44,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-05-16T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N9007Y,Midwest Flying Service Inc,,USA,Landing,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-05-20T00:00:00.000Z"",USA,,Viking Air DHC-2,N67667,Taquan Air ,,USA,Landing,Accident,2.0,True,False,True,Fatal,BE9L,False,True,2,Turboprop,,[],RS,2019,1,0"
"""2019-05-22T00:00:00.000Z"",USA,""near Indianapolis Regional Airport, IN (KMQJ)"",Cessna Aircraft Company Citation S/II,N311G,Zeus LLC (OR),,USA,Initial Climb,Accident,2.0,True,True,False,Fatal,C56X,False,True,2,Jet,,[],UNK,2019,1,1"
"""2019-05-23T00:00:00.000Z"",USA,,Bell Bell 206,N158H,Orlando Aircraft Sales LLC,,USA,Manoeuvring,Accident,0.0,True,False,False,None,XV15,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-05-24T00:00:00.000Z"",USA,""500 km E off Fort Lauderdale, Florida, USA"",Cessna Aircraft Company Citation Encore,N832R,Jet Sales of Stuart LLC,,USA,En route,Accident,1.0,True,True,False,Fatal,C560,False,True,2,Jet,,[],LOC-I,2019,1,1"
"""2019-05-25T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N353JP,Muhammad M Farooqi,,USA,Approach,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-05-25T00:00:00.000Z"",USA,,Boeing 737-800,N8697C,Southwest Airlines,USA,USA,Unknown,Accident,0.0,True,True,True,None,B37M,False,True,2,Jet,True,""[""""TURB""""]"",TURB,2019,0,0"
"""2019-05-27T00:00:00.000Z"",USA,,Air Tractor Inc AT-802,N802WW,Larry T Neal,,USA,Take-off,Accident,0.0,True,True,False,None,AT8T,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-05-28T00:00:00.000Z"",USA,,Airbus A320-200,N507JT,Jetblue Airways,USA,USA,Unknown,Accident,0.0,True,True,True,None,A320,False,True,2,Jet,True,""[""""CABIN""""]"",CABIN,2019,0,0"
"""2019-05-28T00:00:00.000Z"",USA,Philadelphia,Boeing 747,D-ABVU,Lufthansa,DEU,DEU,Landing,Accident,0.0,True,True,True,None,B37M,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-05-28T00:00:00.000Z"",USA,,Sikorsky Aircraft Corporation S-55,N955TC,Golden Wings Aviation,,USA,Manoeuvring,Accident,0.0,True,False,False,None,S38,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-05-28T00:00:00.000Z"",USA,,Viking Air DHC-2,N501J,Diesel Acquisitions LLC (CA),,USA,Landing,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-05-30T00:00:00.000Z"",USA,,Aerostar Aircraft Corporation Aerostar,N449JG,John Joseph Herlihy,,USA,En route,Accident,0.0,True,False,False,None,M7T,False,True,1,Turboprop,,[],TURB,2019,0,0"
"""2019-05-30T00:00:00.000Z"",USA,,Daher-Socata TBM 700 / 850 / 900,N965DM,N965DM LLC,,USA,Landing,Accident,0.0,False,False,False,None,RALL,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-05-31T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N60518,Neal Aircraft Inc,,USA,Manoeuvring,Accident,0.0,False,False,False,None,AT3P,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-05-31T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N1019D,Vintage Wings Aircraft LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-06-01T00:00:00.000Z"",USA,,Sikorsky Aircraft Corporation S-76,N714P,PHI Aviation LLC,,USA,Landing,Accident,0.0,False,False,False,None,S39,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-06-02T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-31 Navajo,N3589X,Marc Inc,,USA,Approach,Accident,0.0,True,False,False,None,PA31,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-06-05T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N43519,Bandar Air LLC,,USA,Landing,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-06-06T00:00:00.000Z"",USA,,Bell UH-1,N4085L,Yukon Helicopters Inc,,USA,En route,Accident,0.0,False,False,False,None,P39,False,True,1,Piston,,[],TURB,2019,0,0"
"""2019-06-07T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N60642,Wilstine Farm Supply Inc,,USA,Manoeuvring,Accident,0.0,True,False,False,None,AT3T,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-06-07T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N709CH,Gregory G Boll,,USA,En route,Accident,4.0,False,False,False,Fatal,PA46,False,True,1,Piston,,[],LOC-I,2019,1,1"
"""2019-06-09T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N421WL,Ralph R Galetti,,USA,Landing,Accident,0.0,True,False,False,None,C21T,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-06-10T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 425,N622MM,Santa Fe Investments Inc,,USA,En route,Accident,1.0,True,False,False,Fatal,C425,False,True,2,Turboprop,,[],LOC-I,2019,1,1"
"""2019-06-10T00:00:00.000Z"",USA,,Rockwell International Turbo Commander,N197GB,Ponderosa Aviation,,USA,Landing,Accident,0.0,True,False,False,None,AC90,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-06-12T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N176TW,Ameristar Jet Charter,,USA,Take-off,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-06-14T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N103CK,Sun Valley Dusting Co,,USA,Initial Climb,Accident,0.0,True,False,False,None,AT3T,False,True,1,Turboprop,,[],UNK,2019,0,0"
"""2019-06-21T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N256TA,Skydive Sacramento,,USA,Initial Climb,Accident,11.0,True,False,False,Fatal,BE9L,False,True,2,Turboprop,,[],UNK,2019,1,1"
"""2019-06-24T00:00:00.000Z"",USA,,Bell OH-58,N911GV,City of Gainesville Police Dept,,USA,Unknown,Accident,0.0,True,False,False,None,XV15,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-06-26T00:00:00.000Z"",USA,"" Sacramento-McClellan Airfield, CA (MCC)"",Rockwell International Sabreliner,N65HH,Yankee Dawdle LLC,,USA,Landing,Accident,0.0,True,True,False,None,SBR2,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-06-26T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N497SA,Kilo Sierra LLC,,USA,Landing,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-06-27T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N664AR,Private US Operator,,USA,Approach,Accident,2.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],CFIT,2019,1,1"
"""2019-06-27T00:00:00.000Z"",USA,,Viking Air DHC-2,N94DC,Pacific Airways,,USA,Landing,Accident,0.0,True,False,True,None,BE9L,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-06-28T00:00:00.000Z"",USA,,Diamond Aircraft Industries GmbH DA42,N56KD,Falcon Aviation Academy LLC,,USA,Landing,Accident,0.0,True,False,False,None,L410,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-06-28T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N4614S,Private US Operator,,USA,Approach,Accident,1.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],CFIT,2019,1,1"
"""2019-06-29T00:00:00.000Z"",USA,"" Plant City-Blackwater Creek Ultralight Flightpark, FL"",Cessna Aircraft Company 208,N80JF,ISR Aviation LCC,,USA,Landing,Accident,0.0,True,False,False,None,C208,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-06-30T00:00:00.000Z"",USA,"" Dallas-Addison Airport, TX (ADS)"",Beechcraft B300 King Air 350i,N534FF,EE Operations LLC,,USA,Take-off,Accident,10.0,True,True,False,Fatal,B350,False,True,2,Turboprop,,[],LOC-I,2019,1,1"
"""2019-06-30T00:00:00.000Z"",USA,,Beechcraft Corp King Air 350,N511EF,EE Operations LLC,,USA,Initial Climb,Accident,10.0,True,False,False,Fatal,B350,False,True,2,Turboprop,,[],UNK,2019,1,1"
"""2019-07-02T00:00:00.000Z"",USA,,Twin Commander Aircraft LLC Twin Commander,N312EC,Commander Ventures Inc,,USA,Landing,Accident,0.0,False,False,False,None,AC11,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-07-03T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N9403Q,Blue Sky Baron LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-07-07T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N560HP,N560HP LLC,,USA,Landing,Accident,0.0,True,False,False,None,P46T,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-07-08T00:00:00.000Z"",USA,"" Bethel Airport, AK (BET)"",Cessna Aircraft Company 208,N9448B,Grant Aviation,,USA,Approach,Accident,0.0,True,False,True,None,C208,False,True,1,Turboprop,,[],RS,2019,0,0"
"""2019-07-10T00:00:00.000Z"",USA,,Diamond Aircraft Industries GmbH DA42,N426YP,Fly Corps Aviation,,USA,Landing,Accident,0.0,True,False,False,None,L410,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-07-10T00:00:00.000Z"",USA,,Diamond Aircraft Industries GmbH DA42,N805PA,Phoenix East Aviation,,USA,Landing,Accident,0.0,True,False,False,None,L410,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-07-10T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N2930Y,IXI LLC,,USA,Take-off,Accident,0.0,True,False,False,None,PA34,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-07-10T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N699JS,About Production LLC,,USA,Landing,Accident,0.0,True,False,False,None,C21T,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-07-12T00:00:00.000Z"",USA,"" Orlando Executive Airport, FL (ORL)"",Cessna Aircraft Company CJ1,N262BK,T Steven Miller/R Gabe Miller,,USA,En route,Accident,0.0,True,False,False,None,C525,False,True,2,Jet,,[],TURB,2019,0,0"
"""2019-07-17T00:00:00.000Z"",USA,"" Mesquite Municipal Airport, NV"",Cessna Aircraft Company Citation II,N320JT,Avia Jet LLC,,USA,Unknown,Accident,0.0,True,True,False,None,C500,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-07-17T00:00:00.000Z"",USA,,Bombardier CL 600 2B19,C-FWJI,Air Georgian,CAN,CAN,Unknown,Accident,0.0,True,True,True,None,CL30,False,True,2,Jet,True,""[""""GCOL""""]"",RS,2019,0,0"
"""2019-07-18T00:00:00.000Z"",USA,,Bombardier (Canadair) CRJ Regional Jet,C-FWJI,Air Georgian,CAN,CAN,Taxi,Accident,0.0,True,True,True,None,CRJX,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-07-19T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N811SK,Akron Aerostar LLC,,USA,Approach,Accident,0.0,False,False,False,Serious,PA46,False,True,1,Piston,,[],RS,2019,1,0"
"""2019-07-19T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N386Q,My Air Club LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-07-19T00:00:00.000Z"",USA,,Viking Air DHC-2,N68083,Rusts Flying Service Inc,,USA,Take-off,Accident,1.0,True,False,False,Fatal,BE9L,False,True,2,Turboprop,,[],LOC-I,2019,1,1"
"""2019-07-22T00:00:00.000Z"",USA,,Boeing 767-300,N663UA,United Airlines,USA,USA,Unknown,Accident,0.0,True,True,True,None,B37M,False,True,2,Jet,True,""[""""TURB""""]"",TURB,2019,0,0"
"""2019-07-22T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 402,N7947Q,Western Air Express,,USA,Landing,Accident,0.0,True,False,False,None,C02T,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-07-23T00:00:00.000Z"",USA,,Boeing 757-300,N57852,United Airlines,USA,USA,Unknown,Accident,0.0,True,True,True,None,ST75,False,True,1,Piston,True,""[""""RAMP""""]"",RS,2019,0,0"
"""2019-07-24T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N8910U,Private US Operator,,USA,Approach,Accident,3.0,True,False,False,Fatal,BE58,False,True,2,Piston,,[],CFIT,2019,1,1"
"""2019-07-24T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N15400,Aurora Cooperative Elevator Co,,USA,Manoeuvring,Accident,0.0,False,False,False,None,AT3P,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-07-24T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N1509E,Jack S Robertson,,USA,Manoeuvring,Accident,0.0,False,False,False,None,AT3P,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-07-24T00:00:00.000Z"",USA,,Air Tractor Inc AT-602,N50634,Delta Dusters II LLC,,USA,En route,Accident,0.0,True,False,False,None,AT3T,False,True,1,Turboprop,,[],TURB,2019,0,0"
"""2019-07-27T00:00:00.000Z"",USA,,Bell Bell 206,N454MS,Couch Helicopter Service Inc,,USA,Manoeuvring,Accident,0.0,False,False,False,None,P39,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-07-27T00:00:00.000Z"",USA,"" El Paso International Airport, TX (ELP)"",Fairchild (Swearingen) Metro,N681TR,Sierra West Airlines,,USA,Landing,Accident,0.0,True,True,False,None,SW4,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-07-27T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-46 Malibu,N12KW,Allied Moulded Products Inc,,USA,Initial Climb,Accident,0.0,False,False,False,None,PA46,False,True,1,Piston,,[],UNK,2019,0,0"
"""2019-07-28T00:00:00.000Z"",USA,,Piper Aircraft Inc PA-34 Seneca,N456AG,US Aviation Academy,,USA,Approach,Accident,2.0,True,False,False,Fatal,PA34,False,True,2,Piston,,[],CFIT,2019,1,1"
"""2019-08-01T00:00:00.000Z"",USA,"" Candle 2 Airport, AK"",Douglas C-118A Liftmaster (DC-6A),N451CE,Everts Air Cargo,,USA,Landing,Accident,0.0,True,True,False,None,DC6,False,True,4,Piston,,[],RS,2019,0,0"
"""2019-08-04T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N730JD,Sky Tech Inc (NE),,USA,Manoeuvring,Accident,0.0,False,False,False,None,AT5P,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-08-06T00:00:00.000Z"",USA,"" San Francisco International Airport, CA (SFO)"",Boeing 737-924ER (WL),N37437,United Airlines,USA,USA,Taxi,Accident,0.0,True,True,True,None,B37M,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-08-06T00:00:00.000Z"",USA,"" San Francisco International Airport, CA (SFO)"",Airbus A320-232,N432UA,United Airlines,USA,USA,Taxi,Accident,0.0,True,True,True,None,A320,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-08-06T00:00:00.000Z"",USA,,Boeing 737-900ER and Airbus A320-200,N37437ANDN432UA,United Airlines,USA,USA,Unknown,Accident,0.0,True,True,True,None,A320,False,True,2,Jet,True,""[""""ADRM"""",""""GCOL""""]"",""GCOL, ADRM"",2019,0,0"
"""2019-08-08T00:00:00.000Z"",USA,,Airbus A320-200,N505JB,Jetblue Airways,USA,USA,Unknown,Accident,0.0,True,True,True,None,A320,False,True,2,Jet,True,""[""""CABIN"""",""""TURB""""]"",TURB,2019,0,0"
"""2019-08-08T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N6113C,Air Advantage Inc,,USA,En route,Accident,1.0,True,False,False,Fatal,AT3T,False,True,1,Turboprop,,[],LOC-I,2019,1,1"
"""2019-08-08T00:00:00.000Z"",USA,Chicago,Embraer 175,C-FEKD,Sky Regional Airlines,CAN,CAN,Landing,Accident,0.0,True,True,True,None,E75L,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-08-12T00:00:00.000Z"",USA,,Beechcraft Corp Baron (Beech 58),N100GM,Edson Aviation Group LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE58,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-08-14T00:00:00.000Z"",USA,,Rockwell International Turbo Commander,N52PY,JK Aviation LLC,,USA,Landing,Accident,0.0,True,False,False,None,AC90,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-08-14T00:00:00.000Z"",USA,,Cessna Aircraft Company Cessna 421,N942SW,Jeffre M Vascoe,,USA,Take-off,Accident,0.0,True,False,False,None,C421,False,True,2,Piston,,[],RS,2019,0,0"
"""2019-08-15T00:00:00.000Z"",USA,"" Elizabethton Municipal Airport, TN"",Cessna Aircraft Company Citation Latitude,N8JR,JRM Air LLC,,USA,Landing,Accident,0.0,True,True,False,None,C68A,False,True,2,Jet,,[],RS,2019,0,0"
"""2019-08-15T00:00:00.000Z"",USA,"" San Marcos Regional Airport, TX"",Viking Air DHC-6 Twin Otter,N322AV,Berry Aviation,,USA,Landing,Accident,0.0,True,False,False,None,DHC6,False,True,2,Turboprop,,[],RS,2019,0,0"
"""2019-08-16T00:00:00.000Z"",USA,,Bell Bell 206,N106PD,Omaha Police Department,,USA,Taxi,Accident,0.0,False,False,False,None,EBOY,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-08-16T00:00:00.000Z"",USA,,Air Tractor Inc AT-500,N500KA,Wilbur-Ellis Company,,USA,Manoeuvring,Accident,0.0,False,False,False,None,AT3P,False,True,1,Piston,,[],RS,2019,0,0"
"""2019-08-17T00:00:00.000Z"",USA,,Beechcraft Corp King Air 90,N55MG,T &amp; T Delaware Aviation LLC,,USA,Landing,Accident,0.0,True,False,False,None,BE9L,False,True,2,Turboprop,,[],RS,2019,0,0"
